store_id,week,regular_price,competition_1_regular_price,competition_2_regular_price,competition_3_regular_price,competition_4_regular_price,competition_5_regular_price,competition_6_regular_price,competition_7_regular_price,competition_8_regular_price,competition_9_regular_price,competition_10_regular_price,promo_price,competition_1_promo_price,competition_2_promo_price,competition_3_promo_price,competition_4_promo_price,competition_5_promo_price,competition_6_promo_price,competition_7_promo_price,competition_8_promo_price,competition_9_promo_price,competition_10_promo_price,quantity,product_encoded
-1.5666989036012806,-1.7154757774032086,-0.5215255996332494,-0.445645392187786,-0.5887127580966874,-0.5030081555785352,-0.6111830787467091,-0.5221456885503678,-0.4947440373109586,-0.4770924473611168,-0.43129344315095874,-0.4830469138255721,-0.5748712224350154,-1.3398813570994945,-1.5679225744296226,-1.2146778503879672,-0.731807746387674,-0.8623227739690229,-1.1752795783349541,-1.0699666835972705,-0.9022265642370575,-1.164859926677208,-1.4914430495348823,-1.1246792531460517,9.707949194,0.7071067811865475
-1.5666989036012806,-1.7154757774032086,-1.0717868052291928,-1.1147566099963415,-1.1515043037055994,-1.035082100619959,-1.1471951859615834,-0.9872810143722471,-1.062081842872458,-1.1141093345464106,-1.079085869802125,-1.029781115389616,-1.0499564028555977,-1.7277308467080266,-1.5139798390551873,-1.3005767898504523,-1.5170253642683909,-1.4910469880399215,-1.8363378491224136,-1.4599169281573272,-1.6347219506405168,-1.2125869494635835,-1.4627020656407577,-1.594568995150294,14.9225862,-1.414213562373095
-1.5666989036012806,-1.7154757774032086,0.20822573290881033,0.28176793982894854,0.1472437733762695,0.3081439815700795,0.10232879402959273,0.27293620585444617,0.21038739770801823,0.2706272311836248,0.31191723372477875,0.10990977850008872,0.26930735576222864,-0.8846081803212513,-0.7208152818760563,-0.4093921275626816,-0.6171186954297798,-0.9325450077112425,-0.927866642681174,-0.7503494842567793,-0.45875259840943233,-0.30332781623386934,-0.810060630392963,-1.000663386363885,12.88960698,-0.7071067811865475
-1.5666989036012806,-1.7154757774032086,-1.7326487693013704,-1.6891629627589118,-1.7010231818923442,-1.7234869849987544,-1.7800021598206703,-1.6774324433718955,-1.7176852857550493,-1.710311435723887,-1.7025987055402232,-1.7245619751520849,-1.7396522923264024,-1.645605450800486,-1.6086321809465207,-1.6122853795938692,-1.637560287827977,-1.6953617669110792,-1.5929592646054926,-1.6344343322602324,-1.6287513758373557,-1.617378654565638,-1.6403556546131235,-1.6585145355343909,14.37483393,1.414213562373095
-1.5666989036012806,-1.7154757774032086,0.3588174783217312,0.3753411016393295,0.30426587687232415,0.41584398389560545,0.42347078544701783,0.4583764851917088,0.42514927643282846,0.19826433053155906,0.3174598856403515,0.4298401861793575,0.5141601055177655,0.4216296930664895,0.4371793869802321,0.3696302743811225,0.48014923613358484,0.48623039045768407,0.5234427853533646,0.48855599763966256,0.26262535123233005,0.37959116080594524,0.49246599498594185,0.576997389465619,9.193817559,0.0
-1.5666989036012806,-1.6821655681332435,0.9019487195595965,1.0100783090504337,0.9188904813947527,0.9462480207602021,1.0406836835779347,1.086666159207533,0.7585617891668047,0.9854865480337048,0.9828494200033476,1.0027454737571926,0.7599909062453842,0.9584683778384856,1.066169537161244,0.9770908894465659,1.005192671089479,1.0973142800425748,1.1460235491435717,0.8188808640069227,1.0427535533927195,1.0373754554736028,1.059632526122652,0.8208320968638741,11.18485444,0.7071067811865475
-1.5666989036012806,-1.6821655681332435,0.28483760863675023,0.21198798611984257,0.1293305767909407,0.31045931178088326,0.29341986559971484,0.3813283019447695,0.40239147031308087,0.2626666039984777,0.33109036068372666,0.4425562211945953,0.3141769719012488,0.34850693207271444,0.27530530828518696,0.1967339988298607,0.37582964881313696,0.3574708940423548,0.44709469504029803,0.46600894562990286,0.3264472666937696,0.393065842852117,0.5050546542735829,0.378638075963651,8.095620355,-1.414213562373095
-1.5666989036012806,-1.6821655681332435,-0.7480058566871506,-0.7323017258903759,-0.6936539534700549,-0.7925929545107459,-0.7272250253001312,-0.7520395895062398,-0.7049132865658644,-0.6991703562889839,-0.8133193189966869,-0.8306343611104646,-0.8380281346266293,-0.6723703171094999,-0.6604345866458586,-0.6166579240824057,-0.7160744668742178,-0.6530388534122933,-0.6759749282511619,-0.6310413505469252,-0.6267221458532359,-0.738263513988582,-0.7553824575828559,-0.7642113724433104,8.550715174,-0.7071067811865475
-1.5666989036012806,-1.6821655681332435,1.2403140406526723,1.194470999718076,1.171526571115665,1.2850326362354552,1.258715379597063,1.1828411793952704,1.197231977447113,1.2690325153714392,1.2771957396958389,1.028600294109426,1.43599288006772,-0.009565564276616052,-0.3763681887580086,-0.2871800193940436,-0.004189827534544757,-0.15145239337520486,0.46569663064074696,0.653835105399691,0.7532110989504428,0.39668272050797004,-0.8423747365815004,-0.0894649325402179,8.072842319,1.414213562373095
-1.5666989036012806,-1.6821655681332435,1.2728310537574985,1.2715571979247484,1.3672668643669257,1.1970537837225985,1.101345404736188,1.0736357188379102,1.4670740186213862,1.2226278084573983,1.2206765854855122,1.099313568767052,1.298334577673964,1.32505378000056,1.3252809358029463,1.4202410519636213,1.2534636308486464,1.1573736220079731,1.133111508959957,1.5208317463989396,1.2777578266961218,1.27248431460115,1.1552333045633314,1.3548045332467924,9.36045402,0.0
